"ORG_USER_ID","USERID","ORG_NODEID","ORG_NODE_LEVEL","ADMINID","ACTIVATION_STATUS","CREATED_DATE_TIME","UPDATED_DATE_TIME"
"5589340","5589473","604474","3","101","AC",,
"5589341","5589474","604474","3","101","AC",,
"5589342","5589475","604474","3","101","AC",,
"5589343","5589476","604474","3","101","AC",,
"5589344","5589477","604461","3","101","AC",,
"5589345","5589478","604461","3","101","AC",,
"5589346","5589479","604461","3","101","AC",,
"5589347","5589480","604461","3","101","AC",,
"5589348","5589481","604461","3","101","AC",,
"5589349","5589482","604461","3","101","AC",,
"5589350","5589483","604461","3","101","AC",,
"5589351","5589484","604473","3","101","AC",,
"5589352","5589485","604473","3","101","AC",,
"5589353","5589486","604473","3","101","AC",,
"5589354","5589487","604473","3","101","AC",,
"5589355","5589488","604473","3","101","AC",,
"5589356","5589489","604473","3","101","AC",,
"5589357","5589490","604472","3","101","AC",,
"5589358","5589491","604472","3","101","AC",,
"5589359","5589492","604472","3","101","AC",,
"5589360","5589493","604472","3","101","AC",,
"5589361","5589494","604472","3","101","AC",,
"5589362","5589495","604472","3","101","AC",,
"5589363","5589496","604472","3","101","AC",,
"5589364","5589497","604472","3","101","AC",,
"5589365","5589498","604472","3","101","AC",,
"5589366","5589499","604472","3","101","AC",,
"5589367","5589500","604472","3","101","AC",,
"5589368","5589501","604472","3","101","AC",,
"5589369","5589502","604472","3","101","AC",,
"5589370","5589503","604472","3","101","AC",,
"5589371","5589504","604472","3","101","AC",,
"5589372","5589505","604472","3","101","AC",,
"5589373","5589506","604472","3","101","AC",,
"5589374","5589507","604472","3","101","AC",,
"5589375","5589508","604472","3","101","AC",,
"5589376","5589509","604460","3","101","AC",,
"5589377","5589510","604460","3","101","AC",,
"5589378","5589511","604460","3","101","AC",,
"5589379","5589512","604460","3","101","AC",,
"5589380","5589513","604460","3","101","AC",,
"5589381","5589514","604460","3","101","AC",,
"5589382","5589515","604471","3","101","AC",,
"5589383","5589516","604471","3","101","AC",,
"5589384","5589517","604471","3","101","AC",,
"5589385","5589518","604471","3","101","AC",,
"5589386","5589519","604471","3","101","AC",,
"5589387","5589520","604471","3","101","AC",,
"5589388","5589521","604471","3","101","AC",,
"5589389","5589522","604471","3","101","AC",,
"5589390","5589523","604471","3","101","AC",,
"5589391","5589524","604471","3","101","AC",,
"5589392","5589525","604471","3","101","AC",,
"5589393","5589526","604471","3","101","AC",,
"5589394","5589527","604471","3","101","AC",,
"5589395","5589528","604471","3","101","AC",,
"5589396","5589529","604471","3","101","AC",,
"5589397","5589530","604471","3","101","AC",,
"5589398","5589531","604471","3","101","AC",,
"5589399","5589532","604471","3","101","AC",,
"5589400","5589533","604459","3","101","AC",,
"5589401","5589534","604459","3","101","AC",,
"5589402","5589535","604459","3","101","AC",,
"5589403","5589536","604459","3","101","AC",,
"5589404","5589537","604458","3","101","AC",,
"5589405","5589538","604458","3","101","AC",,
"5589406","5589539","604458","3","101","AC",,
"5589407","5589540","604458","3","101","AC",,
"5589408","5589541","604458","3","101","AC",,
"5589409","5589542","604458","3","101","AC",,
"5589410","5589543","604458","3","101","AC",,
"5589411","5589544","604457","3","101","AC",,
"5589412","5589545","604457","3","101","AC",,
"5589413","5589306","603935","3","101","AC",,
"5589414","5589307","603935","3","101","AC",,
"5589415","5589308","603935","3","101","AC",,
"5589416","5589309","603935","3","101","AC",,
"5589417","5589310","603935","3","101","AC",,
"5589418","5589311","603935","3","101","AC",,
"5589419","5589312","603935","3","101","AC",,
"5589420","5589313","603935","3","101","AC",,
"5589421","5589314","603935","3","101","AC",,
"5589422","5589315","603935","3","101","AC",,
"5589423","5589316","603935","3","101","AC",,
"5589424","5589317","603935","3","101","AC",,
"5589425","5589318","603935","3","101","AC",,
"5589426","5589319","603935","3","101","AC",,
"5589427","5589320","603935","3","101","AC",,
"5589428","5589321","603935","3","101","AC",,
"5589429","5589322","603935","3","101","AC",,
"5589430","5589323","603935","3","101","AC",,
"5589431","5589324","603935","3","101","AC",,
"5589432","5589325","603949","3","101","AC",,
"5589433","5589326","603949","3","101","AC",,
"5589434","5589327","603949","3","101","AC",,
"5589435","5589328","603949","3","101","AC",,
"5589436","5589329","603949","3","101","AC",,
"5589437","5589330","603949","3","101","AC",,
"5589438","5589331","603949","3","101","AC",,
"5589439","5589332","603949","3","101","AC",,
"5589440","5589333","603949","3","101","AC",,
"5589441","5589334","603949","3","101","AC",,
"5589442","5589335","603945","3","101","AC",,
"5589443","5589336","603945","3","101","AC",,
"5589444","5589337","603945","3","101","AC",,
"5589445","5589338","603945","3","101","AC",,
"5589446","5589339","603945","3","101","AC",,
"5589447","5589340","603945","3","101","AC",,
"5589448","5589341","603945","3","101","AC",,
"5589449","5589342","603945","3","101","AC",,
"5589450","5589343","603945","3","101","AC",,
"5589451","5589344","603945","3","101","AC",,
"5589452","5589345","603948","3","101","AC",,
"5589453","5589346","603948","3","101","AC",,
"5589454","5589347","603948","3","101","AC",,
"5589455","5589348","603948","3","101","AC",,
"5589456","5589349","603948","3","101","AC",,
"5589457","5589350","603948","3","101","AC",,
"5589458","5589351","603948","3","101","AC",,
"5589459","5589352","603948","3","101","AC",,
"5589460","5589353","603948","3","101","AC",,
"5589461","5589354","603948","3","101","AC",,
"5589462","5589355","603948","3","101","AC",,
"5589463","5589356","603948","3","101","AC",,
"5589464","5589357","603944","3","101","AC",,
"5589465","5589358","603944","3","101","AC",,
"5589466","5589359","603944","3","101","AC",,
"5589467","5589360","603944","3","101","AC",,
"5589468","5589361","603944","3","101","AC",,
"5589469","5589362","603944","3","101","AC",,
"5589470","5589363","603944","3","101","AC",,
"5589471","5589364","603944","3","101","AC",,
"5589472","5589365","603944","3","101","AC",,
"5589473","5589366","603944","3","101","AC",,
"5589474","5589367","603942","3","101","AC",,
"5589475","5589368","603942","3","101","AC",,
"5589476","5589369","603942","3","101","AC",,
"5589477","5589370","603942","3","101","AC",,
"5589478","5589371","603942","3","101","AC",,
"5589479","5589372","603942","3","101","AC",,
"5589480","5589373","603942","3","101","AC",,
"5589481","5589374","603942","3","101","AC",,
"5589482","5589375","603942","3","101","AC",,
"5589483","5589376","603942","3","101","AC",,
"5589484","5589377","603941","3","101","AC",,
"5589485","5589378","603941","3","101","AC",,
"5589486","5589379","603941","3","101","AC",,
"5589487","5589380","603941","3","101","AC",,
"5589488","5589381","603941","3","101","AC",,
"5589489","5589382","603941","3","101","AC",,
"5589490","5589383","603941","3","101","AC",,
"5589491","5589384","603941","3","101","AC",,
"5589492","5589385","603941","3","101","AC",,
"5589493","5589386","603941","3","101","AC",,
"5589494","5589387","604456","3","101","AC",,
"5589495","5589388","604456","3","101","AC",,
"5589496","5589389","604456","3","101","AC",,
"5590764","5590657","604671","3","101","AC",,
"5590765","5590658","604671","3","101","AC",,
"5590766","5590659","604671","3","101","AC",,
"5590767","5590660","604671","3","101","AC",,
"5590768","5590661","604671","3","101","AC",,
"5590769","5590662","604671","3","101","AC",,
"5590770","5590663","604671","3","101","AC",,
"5590771","5590664","604671","3","101","AC",,
"5590772","5590665","604670","3","101","AC",,
"5590773","5590666","604670","3","101","AC",,
"5590774","5590667","604670","3","101","AC",,
"5590775","5590668","604670","3","101","AC",,
"5590776","5590669","604670","3","101","AC",,
"5590777","5590670","604670","3","101","AC",,
"5590778","5590671","604670","3","101","AC",,
"5590779","5590672","604669","3","101","AC",,
"5590780","5590673","604669","3","101","AC",,
"5590781","5590674","604669","3","101","AC",,
"5590782","5590675","604669","3","101","AC",,
"5590783","5590676","604669","3","101","AC",,
"5590784","5590677","604669","3","101","AC",,
"5590785","5590678","604669","3","101","AC",,
"5590786","5590679","604669","3","101","AC",,
"5590787","5590680","604668","3","101","AC",,
"5590788","5590681","604668","3","101","AC",,
"5590789","5590682","604668","3","101","AC",,
"5590790","5590683","604668","3","101","AC",,
"5590791","5590684","604668","3","101","AC",,
"5590792","5590685","604668","3","101","AC",,
"5590793","5590686","604668","3","101","AC",,
"5590794","5590687","604668","3","101","AC",,
"5590795","5590688","604668","3","101","AC",,
"5590796","5590689","604668","3","101","AC",,
"5590797","5590690","604667","3","101","AC",,
"5590798","5590691","604667","3","101","AC",,
"5590799","5590692","604667","3","101","AC",,
"5590800","5590693","604667","3","101","AC",,
"5590801","5590694","604667","3","101","AC",,
"5590802","5590695","604667","3","101","AC",,
"5590803","5590696","604667","3","101","AC",,
"5590804","5590697","604667","3","101","AC",,
"5590805","5590698","604667","3","101","AC",,
"5590806","5590699","603963","3","101","AC",,
"5590807","5590700","603963","3","101","AC",,
"5590808","5590701","603963","3","101","AC",,
"5590809","5590702","603963","3","101","AC",,
"5590810","5590703","603963","3","101","AC",,
"5590811","5590704","603963","3","101","AC",,
"5590812","5590705","603963","3","101","AC",,
"5590813","5590706","603963","3","101","AC",,
"5590814","5590707","603963","3","101","AC",,
"5590815","5590708","603963","3","101","AC",,
"5590816","5590709","603962","3","101","AC",,
"5590817","5590710","603962","3","101","AC",,
"5590818","5590711","603962","3","101","AC",,
"5590819","5590712","603962","3","101","AC",,
"5590820","5590713","603962","3","101","AC",,
"5590821","5590714","603962","3","101","AC",,
"5590822","5590715","603962","3","101","AC",,
"5590823","5590716","603962","3","101","AC",,
"5590824","5590717","603962","3","101","AC",,
"5590825","5590718","603962","3","101","AC",,
"5590826","5590719","603962","3","101","AC",,
"5590827","5590720","603962","3","101","AC",,
"5590828","5590721","603962","3","101","AC",,
"5590829","5590722","603962","3","101","AC",,
"5590830","5590723","603962","3","101","AC",,
"5590831","5590724","603962","3","101","AC",,
"5590832","5590725","603962","3","101","AC",,
"5590833","5590726","603962","3","101","AC",,
"5590834","5590727","603962","3","101","AC",,
"5590835","5590728","603960","3","101","AC",,
"5590836","5590729","603960","3","101","AC",,
"5590837","5590730","603960","3","101","AC",,
"5590838","5590731","603960","3","101","AC",,
"5590839","5590732","603960","3","101","AC",,
"5590840","5590733","603960","3","101","AC",,
"5590841","5590734","603960","3","101","AC",,
"5590842","5590735","603960","3","101","AC",,
"5590843","5590736","603960","3","101","AC",,
"5590844","5590737","603960","3","101","AC",,
"5590845","5590738","603960","3","101","AC",,
"5590846","5590739","603960","3","101","AC",,
"5590847","5590740","603960","3","101","AC",,
"5590848","5590741","603960","3","101","AC",,
"5590849","5590742","603960","3","101","AC",,
"5590850","5590743","603960","3","101","AC",,
"5590851","5590744","603960","3","101","AC",,
"5590852","5590745","603960","3","101","AC",,
"5590853","5590746","603960","3","101","AC",,
"5590854","5590747","603959","3","101","AC",,
"5590855","5590748","603959","3","101","AC",,
"5590856","5590749","603959","3","101","AC",,
"5590857","5590750","603959","3","101","AC",,
"5590858","5590751","603959","3","101","AC",,
"5590859","5590752","603959","3","101","AC",,
"5590860","5590753","603959","3","101","AC",,
"5590861","5590754","603959","3","101","AC",,
"5590862","5590755","603959","3","101","AC",,
"5590863","5590756","603959","3","101","AC",,
"5590864","5590757","603959","3","101","AC",,
"5590865","5590758","603958","3","101","AC",,
"5590866","5590759","603958","3","101","AC",,
"5590867","5590760","603958","3","101","AC",,
"5590868","5590761","603958","3","101","AC",,
"5590869","5590762","603958","3","101","AC",,
"5590870","5590763","603958","3","101","AC",,
"5590871","5590764","603958","3","101","AC",,
"5590872","5590765","603958","3","101","AC",,
"5590873","5590766","603958","3","101","AC",,
"5590874","5590767","603958","3","101","AC",,
"5590875","5590768","603958","3","101","AC",,
"5590876","5590769","603957","3","101","AC",,
"5590877","5590770","603957","3","101","AC",,
"5590878","5590771","603957","3","101","AC",,
"5590879","5590772","603957","3","101","AC",,
"5590880","5590773","603957","3","101","AC",,
"5590881","5590774","603957","3","101","AC",,
"5590882","5590775","603957","3","101","AC",,
"5590883","5590776","603957","3","101","AC",,
"5590884","5590777","603957","3","101","AC",,
"5590885","5590778","603957","3","101","AC",,
"5590886","5590779","603957","3","101","AC",,
"5590887","5590780","603957","3","101","AC",,
"5590888","5590781","603956","3","101","AC",,
"5590889","5590782","603956","3","101","AC",,
"5590890","5590783","603956","3","101","AC",,
"5590891","5590784","603956","3","101","AC",,
"5590892","5590785","603956","3","101","AC",,
"5590893","5590786","603956","3","101","AC",,
"5590894","5590787","603956","3","101","AC",,
"5590895","5590788","603956","3","101","AC",,
"5590896","5590789","603956","3","101","AC",,
"5590897","5590790","603956","3","101","AC",,
"5590898","5590791","603956","3","101","AC",,
"5590899","5590792","603956","3","101","AC",,
"5590900","5590793","604447","3","101","AC",,
"5590901","5590794","604447","3","101","AC",,
"5590902","5590795","604447","3","101","AC",,
"5590903","5590796","604447","3","101","AC",,
"5590904","5590797","604447","3","101","AC",,
"5590905","5590798","604447","3","101","AC",,
"5590906","5590799","604446","3","101","AC",,
"5590907","5590800","604446","3","101","AC",,
"5590908","5590801","604446","3","101","AC",,
"5590909","5590802","604446","3","101","AC",,
"5590910","5590803","604446","3","101","AC",,
"5590911","5590804","604446","3","101","AC",,
"5590912","5590805","604446","3","101","AC",,
"5590913","5592966","603855","3","101","AC",,
"5590914","5592967","603855","3","101","AC",,
"5590915","5592968","603855","3","101","AC",,
"5590916","5592969","603855","3","101","AC",,
"5590917","5592970","603855","3","101","AC",,
"5590918","5592971","603855","3","101","AC",,
"5590919","5592972","603855","3","101","AC",,
"5590920","5592973","603855","3","101","AC",,
"5590921","5592974","603855","3","101","AC",,
"5590922","5592975","603854","3","101","AC",,
"5590923","5592976","603854","3","101","AC",,
"5590924","5592977","603854","3","101","AC",,
"5590925","5592978","603854","3","101","AC",,
"5590926","5592979","603854","3","101","AC",,
"5590927","5592980","604858","3","101","AC",,
"5590928","5592981","604858","3","101","AC",,
"5590929","5592982","604857","3","101","AC",,
"5590930","5592983","604857","3","101","AC",,
"5590931","5592984","604857","3","101","AC",,
"5590932","5592985","604855","3","101","AC",,
"5590933","5592986","604855","3","101","AC",,
"5590934","5592987","604855","3","101","AC",,
"5590935","5592988","604855","3","101","AC",,
"5590936","5592989","604854","3","101","AC",,
"5590937","5592990","604854","3","101","AC",,
"5590938","5592991","604854","3","101","AC",,
"5590939","5592992","604854","3","101","AC",,
"5590940","5592993","604853","3","101","AC",,
"5590941","5592994","604853","3","101","AC",,
"5590942","5592995","604853","3","101","AC",,
"5590943","5593176","604964","3","101","AC",,
"5590944","5593177","604963","3","101","AC",,
"5592031","5594114","604943","3","101","AC",,
"5592032","5594115","604998","3","101","AC",,
"5592033","5594116","604998","3","101","AC",,
"5592034","5594117","604998","3","101","AC",,
"5592035","5594118","604998","3","101","AC",,
"5592036","5594119","604997","3","101","AC",,
"5592037","5594120","604997","3","101","AC",,
"5592038","5594121","604997","3","101","AC",,
"5592039","5594122","604997","3","101","AC",,
"5592040","5594123","604997","3","101","AC",,
"5592041","5594124","604997","3","101","AC",,
"5592042","5594125","604997","3","101","AC",,
"5592043","5594126","604997","3","101","AC",,
"5592044","5594127","604997","3","101","AC",,
"5592045","5594128","604997","3","101","AC",,
"5592046","5594129","604996","3","101","AC",,
"5592047","5594130","604996","3","101","AC",,
"5592048","5594131","605355","3","101","AC",,
"5592049","5594132","605355","3","101","AC",,
"5592050","5594133","605355","3","101","AC",,
"5592051","5594134","605355","3","101","AC",,
"5592052","5594135","605355","3","101","AC",,
"5592053","5594346","605352","3","101","AC",,
"5592054","5594347","605351","3","101","AC",,
"5592055","5594348","605351","3","101","AC",,
"5592056","5594349","605351","3","101","AC",,
"5592057","5594350","605351","3","101","AC",,
"5592058","5594351","605351","3","101","AC",,
"5592059","5594352","605351","3","101","AC",,
"5592060","5594353","605351","3","101","AC",,
"5592061","5594354","605351","3","101","AC",,
"5592062","5594355","605351","3","101","AC",,
"5592063","5594356","605388","3","101","AC",,
"5592064","5594357","605388","3","101","AC",,
"5592065","5594358","605388","3","101","AC",,
"5592066","5594359","605388","3","101","AC",,
"5592067","5594360","605388","3","101","AC",,
"5592068","5594361","605388","3","101","AC",,
"5592069","5594362","605388","3","101","AC",,
"5592070","5594363","605387","3","101","AC",,
"5592071","5594364","605387","3","101","AC",,
"5592072","5594365","605387","3","101","AC",,
"5592073","5594366","605387","3","101","AC",,
"5592074","5594367","605386","3","101","AC",,
"5592075","5594368","605386","3","101","AC",,
"5592076","5594369","605386","3","101","AC",,
"5592077","5594370","605385","3","101","AC",,
"5592078","5594371","605385","3","101","AC",,
"5592079","5594372","604365","3","101","AC",,
"5592080","5594373","604365","3","101","AC",,
"5592081","5594374","604365","3","101","AC",,
"5592082","5594375","604365","3","101","AC",,
"5592083","5594646","604910","3","101","AC",,
"5592084","5594647","604910","3","101","AC",,
"5592085","5594648","604910","3","101","AC",,
"5592086","5594649","604910","3","101","AC",,
"5592087","5594650","604910","3","101","AC",,
"5592088","5594651","604910","3","101","AC",,
"5592089","5594652","604910","3","101","AC",,
"5592090","5594653","604910","3","101","AC",,
"5592091","5594654","604910","3","101","AC",,
"5592092","5594655","604910","3","101","AC",,
"5592093","5594656","604910","3","101","AC",,
"5592094","5594657","604910","3","101","AC",,
"5592095","5594658","604910","3","101","AC",,
"5592096","5594659","604911","3","101","AC",,
"5592097","5594660","604911","3","101","AC",,
"5592098","5594661","604911","3","101","AC",,
"5592099","5594662","604911","3","101","AC",,
"5592100","5594663","604911","3","101","AC",,
"5592101","5594664","604911","3","101","AC",,
"5592102","5594665","604911","3","101","AC",,
"5592103","5594666","604911","3","101","AC",,
"5592104","5594667","604911","3","101","AC",,
"5592105","5594668","604911","3","101","AC",,
"5592106","5594669","604911","3","101","AC",,
"5592107","5594670","604911","3","101","AC",,
"5592108","5594671","604911","3","101","AC",,
"5592109","5594672","604911","3","101","AC",,
"5592110","5594673","604911","3","101","AC",,
"5592111","5594674","604911","3","101","AC",,
"5592112","5594675","605762","3","101","AC",,
"5592113","5594136","604224","3","101","AC",,
"5592114","5594137","604224","3","101","AC",,
"5592115","5594138","604224","3","101","AC",,
"5592116","5594139","605639","3","101","AC",,
"5592117","5594140","605639","3","101","AC",,
"5592118","5594141","605639","3","101","AC",,
"5592119","5594142","605639","3","101","AC",,
"5592120","5594143","605639","3","101","AC",,
"5592121","5594144","605639","3","101","AC",,
"5592122","5594145","605638","3","101","AC",,
"5592123","5594146","605638","3","101","AC",,
"5592124","5594147","605638","3","101","AC",,
"5592125","5594148","605638","3","101","AC",,
"5592126","5594149","605638","3","101","AC",,
"5592127","5594150","605638","3","101","AC",,
"5592128","5594151","605638","3","101","AC",,
"5592129","5594152","605638","3","101","AC",,
"5592130","5594153","605637","3","101","AC",,
"5592131","5594154","605637","3","101","AC",,
"5592132","5594155","605637","3","101","AC",,
"5592133","5594156","605637","3","101","AC",,
"5592134","5594157","605637","3","101","AC",,
"5592135","5594158","605637","3","101","AC",,
"5592136","5594159","605637","3","101","AC",,
"5592137","5594160","605636","3","101","AC",,
"5592138","5594161","605636","3","101","AC",,
"5592139","5594162","605636","3","101","AC",,
"5592140","5594163","605636","3","101","AC",,
"5592141","5594164","605636","3","101","AC",,
"5592142","5594165","605636","3","101","AC",,
"5592143","5594376","603999","3","101","AC",,
"5592144","5594377","603999","3","101","AC",,
"5592145","5594378","603999","3","101","AC",,
"5592146","5594379","603999","3","101","AC",,
"5592147","5594380","603999","3","101","AC",,
"5592148","5594381","603999","3","101","AC",,
"5592149","5594382","603999","3","101","AC",,
"5592150","5594383","603999","3","101","AC",,
"5592151","5594384","603999","3","101","AC",,
"5592152","5594385","603998","3","101","AC",,
"5592153","5594386","603998","3","101","AC",,
"5592154","5594387","603998","3","101","AC",,
"5592155","5594388","603998","3","101","AC",,
"5592156","5594389","603998","3","101","AC",,
"5592157","5594390","603998","3","101","AC",,
"5592158","5594391","603998","3","101","AC",,
"5592159","5594392","603998","3","101","AC",,
"5592160","5594393","603997","3","101","AC",,
"5592161","5594394","603997","3","101","AC",,
"5592162","5594395","603997","3","101","AC",,
"5592163","5594396","603997","3","101","AC",,
"5592164","5594397","603997","3","101","AC",,
"5592165","5594398","603997","3","101","AC",,
"5592166","5594399","603997","3","101","AC",,
"5592167","5594400","603997","3","101","AC",,
"5592168","5594401","603997","3","101","AC",,
"5592169","5594402","603997","3","101","AC",,
"5592170","5594403","603997","3","101","AC",,
"5592171","5594404","603997","3","101","AC",,
"5592172","5594405","603997","3","101","AC",,
"5592173","5594586","604009","3","101","AC",,
"5592174","5594587","604009","3","101","AC",,
"5592175","5594588","604008","3","101","AC",,
"5592176","5594589","604008","3","101","AC",,
"5592177","5594590","604008","3","101","AC",,
"5592178","5594591","604008","3","101","AC",,
"5592179","5594592","604008","3","101","AC",,
"5592180","5594593","604007","3","101","AC",,
"5592181","5594594","604007","3","101","AC",,
"5592182","5594595","604007","3","101","AC",,
"5592183","5594596","604007","3","101","AC",,
"5592184","5594597","604007","3","101","AC",,
"5592185","5594598","604006","3","101","AC",,
"5592186","5594599","604006","3","101","AC",,
"5592187","5594600","604006","3","101","AC",,
"5592188","5594601","604006","3","101","AC",,
"5592189","5594602","604048","3","101","AC",,
"5592190","5594603","604048","3","101","AC",,
"5592191","5594604","604048","3","101","AC",,
"5592192","5594605","604048","3","101","AC",,
"5592193","5594606","604048","3","101","AC",,
"5592194","5594607","604048","3","101","AC",,
"5592195","5594608","604048","3","101","AC",,
"5592196","5594609","604048","3","101","AC",,
"5592197","5594610","604048","3","101","AC",,
"5592198","5594611","604047","3","101","AC",,
"5592199","5594612","604047","3","101","AC",,
"5592200","5594613","604047","3","101","AC",,
"5592201","5594614","604047","3","101","AC",,
"5592202","5594615","604047","3","101","AC",,
"5592203","5592816","604047","3","101","AC",,
"5592204","5592817","604047","3","101","AC",,
"5592205","5592818","604047","3","101","AC",,
"5592206","5592819","604047","3","101","AC",,
"5592207","5592820","604046","3","101","AC",,
"5592208","5592821","604046","3","101","AC",,
"5592209","5592822","604046","3","101","AC",,
"5592210","5592823","604046","3","101","AC",,
"5592211","5592824","604046","3","101","AC",,
"5593298","5592561","605087","3","101","AC",,
"5593299","5592562","605087","3","101","AC",,
"5593300","5592563","605478","3","101","AC",,
"5593301","5592564","605478","3","101","AC",,
"5593302","5592565","605478","3","101","AC",,
"5593303","5592566","605478","3","101","AC",,
"5593304","5592567","605478","3","101","AC",,
"5593305","5592568","605477","3","101","AC",,
"5593306","5592569","605477","3","101","AC",,
"5593307","5592570","605477","3","101","AC",,
"5593308","5592571","605477","3","101","AC",,
"5593309","5592572","605477","3","101","AC",,
"5593310","5592573","605477","3","101","AC",,
"5593311","5592574","605477","3","101","AC",,
"5593312","5592575","605476","3","101","AC",,
"5593313","5592036","605446","3","101","AC",,
"5593314","5592037","605446","3","101","AC",,
"5593315","5592038","605445","3","101","AC",,
"5593316","5592039","605445","3","101","AC",,
"5593317","5592040","605445","3","101","AC",,
"5593318","5592041","605443","3","101","AC",,
"5593319","5592042","605443","3","101","AC",,
"5593320","5592043","605443","3","101","AC",,
"5593321","5592044","605443","3","101","AC",,
"5593322","5592045","605443","3","101","AC",,
"5593323","5592046","605443","3","101","AC",,
"5593324","5592047","605443","3","101","AC",,
"5593325","5592048","605443","3","101","AC",,
"5593326","5592049","605443","3","101","AC",,
"5593327","5592050","605443","3","101","AC",,
"5593328","5592051","605443","3","101","AC",,
"5593329","5592052","605443","3","101","AC",,
"5593330","5592053","605443","3","101","AC",,
"5593331","5592054","605443","3","101","AC",,
"5593332","5592055","605443","3","101","AC",,
"5593333","5592056","605443","3","101","AC",,
"5593334","5592057","605443","3","101","AC",,
"5593335","5592058","605443","3","101","AC",,
"5593336","5592059","605443","3","101","AC",,
"5593337","5592060","605443","3","101","AC",,
"5593338","5592061","605647","3","101","AC",,
"5593339","5592062","605647","3","101","AC",,
"5593340","5592063","605647","3","101","AC",,
"5593341","5592064","605647","3","101","AC",,
"5593342","5592065","605647","3","101","AC",,
"5593343","5592066","605682","3","101","AC",,
"5593344","5592067","605682","3","101","AC",,
"5593345","5592068","605682","3","101","AC",,
"5593346","5592069","605682","3","101","AC",,
"5593347","5592070","605682","3","101","AC",,
"5593348","5592071","605682","3","101","AC",,
"5593349","5592072","605682","3","101","AC",,
"5593350","5592073","605682","3","101","AC",,
"5593351","5592074","605681","3","101","AC",,
"5593352","5592075","605681","3","101","AC",,
"5593353","5592076","605681","3","101","AC",,
"5593354","5592077","605681","3","101","AC",,
"5593355","5592078","605681","3","101","AC",,
"5593356","5592079","605681","3","101","AC",,
"5593357","5592080","605681","3","101","AC",,
"5593358","5592081","605681","3","101","AC",,
"5593359","5592082","605681","3","101","AC",,
"5593360","5592083","605681","3","101","AC",,
"5593361","5592084","605681","3","101","AC",,
"5593362","5592085","605681","3","101","AC",,
"5593363","5592086","605681","3","101","AC",,
"5593364","5592087","605681","3","101","AC",,
"5593365","5592088","605681","3","101","AC",,
"5593366","5592089","605681","3","101","AC",,
"5593367","5592090","605681","3","101","AC",,
"5593368","5592091","605681","3","101","AC",,
"5593369","5592092","605681","3","101","AC",,
"5593370","5592093","605681","3","101","AC",,
"5593371","5592094","605681","3","101","AC",,
"5593372","5592095","605681","3","101","AC",,
"5593373","5592576","604700","3","101","AC",,
"5593374","5592577","604700","3","101","AC",,
"5593375","5592578","604700","3","101","AC",,
"5593376","5592579","604700","3","101","AC",,
"5593377","5592580","604700","3","101","AC",,
"5593378","5592581","604699","3","101","AC",,
"5593379","5592582","604699","3","101","AC",,
"5593380","5592583","604699","3","101","AC",,
"5593381","5592584","604699","3","101","AC",,
"5593382","5592585","604699","3","101","AC",,
"5593383","5592586","604699","3","101","AC",,
"5593384","5592587","604699","3","101","AC",,
"5593385","5592588","604699","3","101","AC",,
"5593386","5592589","604699","3","101","AC",,
"5593387","5592590","604699","3","101","AC",,
"5593388","5592591","604699","3","101","AC",,
"5593389","5592592","604699","3","101","AC",,
"5593390","5592593","604699","3","101","AC",,
"5593391","5592594","604699","3","101","AC",,
"5593392","5592595","604699","3","101","AC",,
"5593393","5592596","604699","3","101","AC",,
"5593394","5592597","604699","3","101","AC",,
"5593395","5592598","604699","3","101","AC",,
"5593396","5592599","604699","3","101","AC",,
"5593397","5592600","604699","3","101","AC",,
"5593398","5592601","604699","3","101","AC",,
"5593399","5592602","604699","3","101","AC",,
"5593400","5592603","604699","3","101","AC",,
"5593401","5592604","604699","3","101","AC",,
"5593402","5592605","604699","3","101","AC",,
"5593403","5592096","605527","3","101","AC",,
"5593404","5592097","605527","3","101","AC",,
"5593405","5592098","605527","3","101","AC",,
"5593406","5592099","605527","3","101","AC",,
"5593407","5592100","605526","3","101","AC",,
"5593408","5592101","605526","3","101","AC",,
"5593409","5592102","605526","3","101","AC",,
"5593410","5592103","605526","3","101","AC",,
"5593411","5592104","605526","3","101","AC",,
"5593412","5592105","605526","3","101","AC",,
"5593413","5592106","605526","3","101","AC",,
"5593414","5592107","605526","3","101","AC",,
"5593415","5592108","605526","3","101","AC",,
"5593416","5592109","604972","3","101","AC",,
"5593417","5592110","604972","3","101","AC",,
"5593418","5592111","604972","3","101","AC",,
"5593419","5592112","604972","3","101","AC",,
"5593420","5592113","604972","3","101","AC",,
"5593421","5592114","604972","3","101","AC",,
"5593422","5592115","604972","3","101","AC",,
"5593423","5592116","604972","3","101","AC",,
"5593424","5592117","604971","3","101","AC",,
"5593425","5592118","604971","3","101","AC",,
"5593426","5592119","604971","3","101","AC",,
"5593427","5592120","604971","3","101","AC",,
"5593428","5592121","604971","3","101","AC",,
"5593429","5592122","604971","3","101","AC",,
"5593430","5592123","604971","3","101","AC",,
"5593431","5592124","605557","3","101","AC",,
"5593432","5592125","605557","3","101","AC",,
"5593433","5592336","604316","3","101","AC",,
"5593434","5592337","604315","3","101","AC",,
"5593435","5592338","604315","3","101","AC",,
"5593436","5592339","604315","3","101","AC",,
"5593437","5592340","604315","3","101","AC",,
"5593438","5592341","604315","3","101","AC",,
"5593439","5592342","604704","3","101","AC",,
"5593440","5592343","604704","3","101","AC",,
