"USERID","CUST_PROD_ID","GRADEID","SUBTESTID","DATETIMESTAMP"
"5596617","5001","10003","2002",
"5596216","5001","10003","2001",
"5596749","5001","10003","2001",
"5590401","5001","10003","2001",
"5596982","5001","10003","2001",
"5595859","5001","10003","2002",
"5595859","5001","10003","2001",
"5596354","5001","10003","2001",
"5590291","5001","10003","2001",
"5596341","5001","10003","2002",
"5596337","5001","10003","2001",
"5598407","5001","10003","2002",
"5598055","5001","10003","2001",
"5590334","5001","10003","2002",
"5590283","5001","10003","2002",
"5595997","5001","10003","2002",
"5595062","5001","10003","2002",
"5594814","5001","10003","2002",
"5596366","5001","10003","2002",
"5594913","5001","10003","2002",
"5595165","5001","10003","2001",
"5590425","5001","10003","2002",
"5595678","5001","10003","2002",
"5599090","5001","10003","2002",
"5599096","5001","10003","2001",
"5599102","5001","10003","2001",
"5590013","5001","10003","2001",
"5595883","5001","10003","2002",
"5594971","5001","10003","2002",
"5594971","5001","10003","2001",
"5595071","5001","10003","2002",
"5595071","5001","10003","2001",
"5595253","5001","10003","2001",
"5595138","5001","10003","2002",
"5595134","5001","10003","2001",
"5599437","5001","10003","2002",
"5595815","5001","10003","2001",
"5596016","5001","10003","2001",
"5594790","5001","10003","2001",
"5595662","5001","10003","2002",
"5598982","5001","10003","2001",
"5598984","5001","10003","2002",
"5600154","5001","10003","2002",
"5595065","5001","10003","2001",
"5595995","5001","10003","2002",
"5595990","5001","10003","2001",
"5598769","5001","10003","2002",
"5598773","5001","10003","2001",
"5595931","5001","10003","2001",
"5594734","5001","10003","2002",
"5595206","5001","10003","2002",
"5595254","5001","10003","2002",
"5595271","5001","10003","2002",
"5595522","5001","10003","2001",
"5595993","5001","10003","2001",
"5599429","5001","10003","2001",
"5590331","5001","10003","2001",
"5595892","5001","10003","2002",
"5595673","5001","10003","2002",
"5595297","5001","10003","2002",
"5596316","5001","10003","2002",
"5594809","5001","10003","2001",
"5595893","5001","10003","2002",
"5595652","5001","10003","2001",
"5598899","5001","10003","2001",
"5595442","5001","10003","2002",
"5595442","5001","10003","2001",
"5600054","5001","10003","2002",
"5600056","5001","10003","2002",
"5594754","5001","10003","2001",
"5595666","5001","10003","2001",
"5595009","5001","10003","2002",
"5595009","5001","10003","2001",
"5595008","5001","10003","2002",
"5594676","5001","10003","2001",
"5590268","5001","10003","2002",
"5594938","5001","10003","2002",
"5596028","5001","10003","2002",
"5595166","5001","10003","2001",
"5596019","5001","10003","2002",
"5599088","5001","10003","2001",
"5594892","5001","10003","2002",
"5594894","5001","10003","2001",
"5594896","5001","10003","2002",
"5594825","5001","10003","2001",
"5598564","5001","10003","2002",
"5599135","5001","10003","2001",
"5595075","5001","10003","2001",
"5595085","5001","10003","2001",
"5595367","5001","10003","2002",
"5595263","5001","10003","2001",
"5595369","5001","10003","2002",
"5590341","5001","10003","2001",
"5595524","5001","10003","2001",
"5595154","5001","10003","2001",
"5594772","5001","10003","2002",
"5590413","5001","10003","2001",
"5590430","5001","10003","2001",
"5595450","5001","10003","2002",
"5595658","5001","10003","2001",
"5591736","5001","10003","2001",
"5592688","5001","10003","2001",
"5591569","5001","10003","2001",
"5599473","5001","10003","2001",
"5599474","5001","10003","2001",
"5594759","5001","10003","2001",
"5599323","5001","10003","2001",
"5600029","5001","10003","2001",
"5591390","5001","10003","2002",
"5588522","5001","10003","2001",
"5590922","5001","10003","2001",
"5590914","5001","10003","2001",
"5590909","5001","10003","2001",
"5590917","5001","10003","2002",
"5590762","5001","10002","2002",
"5590840","5001","10002","2002",
"5588759","5001","10002","2001",
"5594872","5001","10003","2002",
"5599786","5001","10003","2002",
"5600037","5001","10003","2001",
"5591521","5001","10003","2001",
"5591518","5001","10003","2001",
"5591396","5001","10003","2002",
"5592547","5001","10003","2002",
"5591153","5001","10003","2001",
"5599578","5001","10003","2002",
"5599582","5001","10003","2001",
"5599183","5001","10003","2002",
"5599182","5001","10003","2002",
"5590917","5001","10003","2001",
"5590921","5001","10003","2002",
"5590916","5001","10003","2002",
"5591517","5001","10003","2001",
"5592683","5001","10003","2002",
"5592449","5001","10003","2002",
"5591515","5001","10003","2001",
"5591825","5001","10003","2001",
"5600031","5001","10003","2001",
"5598542","5001","10003","2002",
"5592226","5001","10003","2001",
"5592121","5001","10003","2002",
"5592453","5001","10003","2001",
"5591389","5001","10003","2001",
"5596088","5001","10003","2001",
"5595566","5001","10003","2001",
"5598829","5001","10003","2001",
"5591556","5001","10003","2002",
"5598461","5001","10003","2002",
"5595920","5001","10003","2001",
"5595652","5001","10003","2002",
"5596401","5001","10003","2002",
"5594929","5001","10003","2002",
"5595519","5001","10003","2002",
"5596437","5001","10003","2002",
"5596441","5001","10003","2002",
"5595012","5001","10003","2001",
"5595008","5001","10003","2001",
"5595016","5001","10003","2002",
"5590092","5001","10003","2001",
"5596145","5001","10003","2001",
"5599089","5001","10003","2002",
"5599089","5001","10003","2001",
"5596514","5001","10003","2002",
"5596394","5001","10003","2001",
"5596110","5001","10003","2002",
"5596107","5001","10003","2002",
"5600049","5001","10003","2001",
"5595427","5001","10003","2001",
"5595075","5001","10003","2002",
"5595667","5001","10003","2001",
"5595608","5001","10003","2001",
"5595523","5001","10003","2001",
"5595997","5001","10003","2001",
"5595674","5001","10003","2002",
"5590341","5001","10003","2002",
"5594962","5001","10003","2001",
"5595643","5001","10003","2001",
"5596421","5001","10003","2001",
"5595441","5001","10003","2001",
"5590338","5001","10003","2002",
"5591748","5001","10003","2001",
"5591640","5001","10003","2001",
"5599467","5001","10003","2001",
"5599472","5001","10003","2001",
"5598468","5001","10003","2001",
"5598519","5001","10003","2002",
"5598516","5001","10003","2002",
"5594759","5001","10003","2002",
"5594754","5001","10003","2002",
"5599320","5001","10003","2001",
"5588528","5001","10003","2002",
"5592698","5001","10003","2002",
"5599451","5001","10003","2001",
"5599454","5001","10003","2002",
"5598626","5001","10003","2002",
"5594873","5001","10003","2001",
"5595565","5001","10003","2001",
"5599665","5001","10003","2001",
"5598836","5001","10003","2002",
"5598836","5001","10003","2001",
"5591153","5001","10003","2002",
"5598748","5001","10003","2002",
"5599438","5001","10003","2002",
"5599182","5001","10003","2001",
"5591517","5001","10003","2002",
"5592230","5001","10003","2002",
"5592684","5001","10003","2002",
"5592686","5001","10003","2002",
"5591377","5001","10003","2001",
"5591515","5001","10003","2002",
"5598528","5001","10003","2001",
"5591500","5001","10003","2001",
"5598485","5001","10003","2002",
"5591136","5001","10003","2002",
"5600045","5001","10003","2002",
"5591739","5001","10003","2002",
"5592225","5001","10003","2001",
"5591878","5001","10003","2002",
"5591878","5001","10003","2001",
"5591400","5001","10003","2002",
"5591400","5001","10003","2001",
"5591326","5001","10003","2001",
"5591874","5001","10003","2002",
"5598971","5001","10003","2002",
"5598564","5001","10003","2001",
"5598616","5001","10003","2001",
"5592581","5001","10003","2002",
"5592704","5001","10003","2002",
"5588544","5001","10003","2002",
"5588544","5001","10003","2001",
"5588542","5001","10003","2002",
"5588549","5001","10003","2001",
"5598950","5001","10003","2001",
"5600104","5001","10003","2001",
"5598828","5001","10003","2002",
"5599781","5001","10003","2001",
"5600105","5001","10003","2001",
"5596410","5001","10003","2001",
"5598827","5001","10003","2001",
"5591501","5001","10003","2002",
"5591501","5001","10003","2001",
"5594882","5001","10003","2002",
"5600043","5001","10003","2001",
"5591396","5001","10003","2001",
"5599210","5001","10003","2002",
"5596507","5001","10003","2001",
"5591879","5001","10003","2001",
"5591505","5001","10003","2002",
"5588531","5001","10003","2001",
"5588538","5001","10003","2002",
"5588538","5001","10003","2001",
"5599689","5001","10003","2001",
"5591584","5001","10003","2002",
"5591683","5001","10003","2001",
"5598966","5001","10003","2001",
"5596511","5001","10003","2001",
"5591676","5001","10003","2002",
"5591676","5001","10003","2001",
"5599592","5001","10003","2001",
"5592682","5001","10003","2002",
"5591282","5001","10003","2001",
"5592041","5001","10003","2002",
"5599428","5001","10003","2002",
"5591017","5001","10003","2001",
"5590925","5001","10003","2001",
"5599718","5001","10003","2001",
"5599719","5001","10003","2001",
"5591839","5001","10003","2001",
"5588364","5001","10003","2001",
"5592020","5001","10001","2001",
"5587572","5001","10001","2001",
"5587571","5001","10001","2002",
"5591384","5001","10003","2001",
"5592072","5001","10003","2001",
"5592071","5001","10003","2001",
"5588600","5001","10003","2002",
"5588608","5001","10003","2002",
"5588564","5001","10003","2001",
"5587712","5001","10001","2002",
"5587702","5001","10001","2001",
"5587704","5001","10001","2001",
"5587577","5001","10001","2001",
"5587582","5001","10001","2001",
"5587578","5001","10001","2002",
"5599447","5001","10003","2002",
"5588394","5001","10003","2001",
"5592010","5001","10001","2001",
"5598496","5001","10003","2002",
"5598582","5001","10003","2001",
"5600183","5001","10003","2001",
"5598488","5001","10003","2001",
"5592287","5001","10003","2001",
"5588645","5001","10003","2001",
"5600172","5001","10003","2002",
"5588196","5001","10003","2002",
"5587419","5001","10001","2001",
"5591217","5001","10003","2002",
"5591836","5001","10003","2001",
"5588308","5001","10003","2002",
"5588311","5001","10003","2002",
"5588432","5001","10003","2002",
"5587573","5001","10001","2001",
"5593025","5001","10001","2002",
"5593025","5001","10001","2001",
"5590983","5001","10001","2001",
"5588572","5001","10003","2001",
"5587689","5001","10001","2001",
"5592314","5001","10003","2001",
"5592310","5001","10003","2002",
"5592213","5001","10003","2002",
"5588583","5001","10003","2001",
"5592633","5001","10001","2001",
"5591692","5001","10003","2001",
"5592380","5001","10001","2001",
"5592387","5001","10001","2002",
"5591105","5001","10001","2002",
"5591147","5001","10003","2002",
"5599456","5001","10003","2001",
"5591964","5001","10003","2001",
"5592193","5001","10003","2002",
"5588330","5001","10003","2002",
"5588577","5001","10003","2001",
"5590981","5001","10001","2002",
"5587680","5001","10001","2001",
"5592191","5001","10003","2002",
"5591780","5001","10001","2001",
"5598647","5001","10003","2002",
"5588607","5001","10003","2001",
"5591794","5001","10001","2002",
"5599766","5001","10003","2002",
"5599761","5001","10003","2001",
"5587722","5001","10001","2001",
"5591653","5001","10001","2001",
"5587653","5001","10001","2001",
"5587647","5001","10001","2002",
"5591717","5001","10003","2001",
"5588298","5001","10003","2001",
"5592629","5001","10001","2001",
"5590984","5001","10001","2002",
"5587592","5001","10001","2002",
"5587596","5001","10001","2002",
"5591787","5001","10001","2001",
"5592563","5001","10003","2001",
"5592404","5001","10003","2002",
"5593011","5001","10001","2001",
"5598509","5001","10003","2002",
"5587696","5001","10001","2001",
"5598655","5001","10003","2002",
"5588389","5001","10003","2002",
"5587387","5001","10001","2002",
"5599998","5001","10003","2002",
"5599992","5001","10003","2001",
"5599996","5001","10003","2002",
"5599852","5001","10003","2002",
"5587691","5001","10001","2001",
"5590972","5001","10001","2001",
"5590967","5001","10001","2001",
"5587685","5001","10001","2001",
"5592250","5001","10001","2001",
"5592382","5001","10001","2001",
"5598637","5001","10003","2002",
"5587732","5001","10001","2002",
"5587641","5001","10001","2002",
"5591908","5001","10001","2001",
"5592007","5001","10001","2002",
"5587679","5001","10001","2001",
"5591650","5001","10001","2001",
"5599847","5001","10003","2001",
"5592129","5001","10001","2001",
"5592134","5001","10001","2001",
"5592031","5001","10001","2001",
"5592147","5001","10001","2001",
"5599892","5001","10003","2002",
"5599995","5001","10003","2002",
"5599893","5001","10003","2001",
"5592008","5001","10001","2001",
"5587418","5001","10001","2002",
"5592730","5001","10001","2001",
"5599530","5001","10003","2001",
"5599887","5001","10003","2002",
"5599406","5001","10003","2001",
"5599492","5001","10003","2002",
"5591906","5001","10001","2002",
"5593764","5001","10001","2001",
"5587629","5001","10001","2001",
"5590885","5001","10001","2001",
"5592872","5001","10001","2001",
"5587800","5001","10001","2002",
"5587796","5001","10001","2002",
"5589762","5001","10001","2001",
"5587798","5001","10001","2002",
"5597198","5001","10001","2002",
"5589770","5001","10001","2001",
"5587789","5001","10001","2002",
"5589789","5001","10001","2002",
"5597086","5001","10001","2002",
"5597094","5001","10001","2001",
"5597209","5001","10001","2001",
"5597919","5001","10001","2001",
"5597822","5001","10001","2002",
"5595910","5001","10001","2002",
"5591816","5001","10001","2002",
"5591815","5001","10001","2002",
"5591933","5001","10001","2001",
"5599644","5001","10001","2001",
"5591301","5001","10002","2001",
"5591551","5001","10002","2002",
"5591555","5001","10002","2001",
"5592559","5001","10001","2001",
"5591548","5001","10002","2002",
"5600074","5001","10001","2001",
"5599526","5001","10001","2002",
"5599529","5001","10001","2001",
"5592208","5001","10001","2002",
"5592315","5001","10001","2001",
"5587435","5001","10002","2002",
"5593265","5001","10002","2002",
"5599883","5001","10001","2002",
"5599415","5001","10001","2001",
"5593856","5001","10002","2002",
"5599981","5001","10001","2001",
"5593254","5001","10002","2001",
"5591296","5001","10002","2002",
"5591427","5001","10002","2001",
"5591163","5001","10002","2002",
"5593389","5001","10002","2002",
"5599208","5001","10003","2001",
"5598569","5001","10003","2001",
"5599303","5001","10003","2001",
"5592227","5001","10003","2002",
"5589027","5001","10003","2001",
"5591325","5001","10003","2002",
"5591330","5001","10003","2001",
"5591881","5001","10003","2001",
"5598614","5001","10003","2002",
"5598614","5001","10003","2001",
"5591272","5001","10003","2001",
"5592700","5001","10003","2002",
"5592702","5001","10003","2001",
"5590913","5001","10003","2002",
"5591684","5001","10003","2002",
"5591137","5001","10003","2001",
"5599805","5001","10003","2002",
"5598950","5001","10003","2002",
"5600032","5001","10003","2002",
"5598826","5001","10003","2001",
"5589021","5001","10003","2002",
"5600107","5001","10003","2002",
"5591385","5001","10003","2002",
"5598545","5001","10003","2002",
"5598545","5001","10003","2001",
"5591381","5001","10003","2001",
"5591379","5001","10003","2002",
"5599663","5001","10003","2002",
"5591879","5001","10003","2002",
"5588533","5001","10003","2002",
"5592575","5001","10003","2001",
"5598818","5001","10003","2002",
"5591279","5001","10003","2002",
"5591510","5001","10003","2002",
"5591032","5001","10003","2001",
"5588247","5001","10003","2002",
"5587379","5001","10001","2002",
"5587382","5001","10001","2001",
"5588276","5001","10003","2001",
"5598650","5001","10003","2001",
"5591732","5001","10003","2002",
"5592433","5001","10003","2002",
"5591958","5001","10003","2001",
"5588580","5001","10003","2001",
"5588365","5001","10003","2002",
"5599302","5001","10002","2002",
"5599302","5001","10002","2001",
"5591331","5001","10002","2002",
"5591454","5001","10002","2002",
"5590303","5001","10002","2002",
"5599195","5001","10002","2002",
"5599191","5001","10002","2002",
"5599191","5001","10002","2001",
"5600034","5001","10002","2002",
"5600029","5001","10002","2001",
"5600029","5001","10002","2002",
"5596509","5001","10002","2001",
"5598534","5001","10002","2002",
"5594732","5001","10002","2002",
"5590298","5001","10002","2001",
"5590286","5001","10002","2001",
"5598527","5001","10002","2002",
"5600038","5001","10002","2001",
"5599777","5001","10002","2001",
"5596477","5001","10002","2001",
"5594929","5001","10002","2002",
"5595084","5001","10002","2002",
"5595739","5001","10002","2002",
"5599796","5001","10002","2001",
"5599799","5001","10002","2001",
"5599801","5001","10002","2001",
"5599184","5001","10002","2001",
"5599185","5001","10002","2002",
"5599908","5001","10002","2001",
"5595553","5001","10002","2002",
"5590267","5001","10002","2002",
"5598622","5001","10002","2001",
"5595531","5001","10002","2002",
"5599683","5001","10002","2002",
"5599909","5001","10002","2002",
"5599908","5001","10002","2002",
"5595642","5001","10002","2001",
"5595275","5001","10002","2001",
"5596240","5001","10002","2001",
"5596102","5001","10002","2001",
"5598825","5001","10002","2002",
"5599684","5001","10002","2002",
"5599187","5001","10002","2001",
"5599793","5001","10002","2002",
"5595934","5001","10002","2002",
"5595200","5001","10002","2002",
"5591813","5001","10002","2001",
"5590271","5001","10002","2001",
"5598623","5001","10002","2001",
"5596035","5001","10002","2002",
"5596381","5001","10002","2002",
"5596476","5001","10002","2001",
"5590284","5001","10002","2001",
"5598949","5001","10002","2001",
"5594757","5001","10002","2002",
"5595888","5001","10002","2002",
"5590287","5001","10002","2002",
"5594934","5001","10002","2001",
"5595921","5001","10002","2001",
"5595915","5001","10002","2002",
"5595912","5001","10002","2002",
"5595914","5001","10002","2002",
"5595443","5001","10002","2001",
"5594878","5001","10002","2001",
"5598532","5001","10002","2002",
"5591929","5001","10002","2001",
"5594968","5001","10002","2001",
"5595555","5001","10002","2001",
"5599897","5001","10002","2002",
"5595454","5001","10002","2001",
"5590294","5001","10002","2002",
"5590294","5001","10002","2001",
"5590290","5001","10002","2001",
"5588519","5001","10002","2002",
"5596862","5001","10002","2001",
"5597077","5001","10002","2001",
"5597011","5001","10002","2001",
"5596221","5001","10002","2001",
"5596222","5001","10002","2001",
"5594805","5001","10002","2001",
"5596877","5001","10002","2001",
"5596862","5001","10002","2002",
"5598296","5001","10002","2002",
"5598404","5001","10002","2002",
"5596739","5001","10002","2002",
"5596747","5001","10002","2001",
"5595263","5001","10002","2002",
"5594691","5001","10002","2001",
"5596644","5001","10002","2002",
"5596876","5001","10002","2001",
"5595027","5001","10002","2001",
"5596471","5001","10002","2002",
"5596471","5001","10002","2001",
"5590259","5001","10002","2002",
"5596867","5001","10002","2001",
"5595164","5001","10002","2002",
"5596860","5001","10002","2002",
"5596728","5001","10002","2002",
"5596621","5001","10002","2001",
"5596620","5001","10002","2001",
"5597009","5001","10002","2002",
"5596636","5001","10002","2002",
"5596416","5001","10002","2002",
"5596981","5001","10002","2002",
"5595063","5001","10002","2002",
"5596753","5001","10002","2002",
"5598681","5001","10002","2002",
"5591405","5001","10002","2002",
"5592345","5001","10002","2002",
"5592718","5001","10002","2001",
"5592689","5001","10002","2001",
"5592685","5001","10002","2002",
"5598639","5001","10002","2001",
"5598590","5001","10002","2001",
"5598591","5001","10002","2002",
"5599726","5001","10002","2002",
"5599731","5001","10002","2002",
"5600008","5001","10002","2002",
"5588584","5001","10002","2002",
"5588584","5001","10002","2001",
"5588483","5001","10002","2002",
"5591030","5001","10002","2001",
"5588392","5001","10002","2001",
"5588389","5001","10002","2001",
"5592228","5001","10002","2002",
"5588329","5001","10002","2002",
"5588331","5001","10002","2001",
"5588337","5001","10002","2002",
"5592002","5001","10002","2001",
"5592357","5001","10002","2002",
"5591376","5001","10002","2001",
"5599738","5001","10002","2001",
"5592353","5001","10002","2001",
"5599769","5001","10002","2001",
"5599636","5001","10002","2001",
"5599631","5001","10002","2001",
"5588241","5001","10002","2001",
"5592720","5001","10002","2002",
"5590924","5001","10002","2002",
"5588620","5001","10002","2001",
"5590922","5001","10002","2002",
"5599624","5001","10002","2002",
"5599632","5001","10002","2001",
"5588626","5001","10002","2001",
"5599751","5001","10002","2001",
"5599850","5001","10002","2002",
"5599850","5001","10002","2001",
"5591395","5001","10002","2001",
"5590910","5001","10002","2002",
"5591515","5001","10002","2002",
"5600004","5001","10002","2001",
"5599884","5001","10002","2001",
"5588301","5001","10002","2001",
"5599531","5001","10002","2001",
"5600096","5001","10002","2002",
"5591497","5001","10002","2001",
"5592346","5001","10002","2002",
"5599721","5001","10002","2001",
"5599405","5001","10002","2002",
"5596475","5001","10002","2001",
"5599851","5001","10002","2002",
"5599851","5001","10002","2001",
"5600090","5001","10002","2002",
"5600090","5001","10002","2001",
"5593861","5001","10006","2002",
"5593960","5001","10006","2001",
"5591432","5001","10006","2001",
"5592748","5001","10006","2001",
"5591773","5001","10006","2001",
"5591775","5001","10006","2002",
"5591675","5001","10006","2001",
"5591675","5001","10006","2002",
"5594457","5001","10006","2002",
"5593621","5001","10006","2001",
"5593598","5001","10006","2001",
"5593602","5001","10006","2002",
"5591408","5001","10006","2002",
"5591411","5001","10006","2001",
"5593895","5001","10006","2002",
"5594236","5001","10006","2002",
"5587667","5001","10006","2001",
"5587678","5001","10006","2002",
"5587745","5001","10006","2002",
"5592378","5001","10006","2001",
"5587399","5001","10006","2002",
"5592509","5001","10006","2001",
"5592515","5001","10006","2002",
"5591671","5001","10006","2001",
"5591671","5001","10006","2002",
"5593374","5001","10006","2002",
"5593367","5001","10006","2002",
"5593378","5001","10006","2002",
"5593417","5001","10006","2001",
"5592620","5001","10006","2002",
"5592618","5001","10006","2002",
"5593755","5001","10006","2002",
"5593876","5001","10006","2002",
"5594616","5001","10006","2002",
"5594522","5001","10006","2001",
"5593713","5001","10006","2001",
"5594648","5001","10006","2002",
"5594285","5001","10006","2001",
"5594161","5001","10006","2002",
"5594160","5001","10006","2001",
"5594617","5001","10006","2001",
"5593435","5001","10006","2001",
"5593438","5001","10006","2002",
"5589444","5001","10006","2002",
"5593292","5001","10006","2001",
"5589490","5001","10006","2001",
"5593531","5001","10006","2001",
"5593532","5001","10006","2001",
"5593804","5001","10006","2002",
"5593912","5001","10006","2002",
"5592887","5001","10006","2001",
"5592895","5001","10006","2001",
"5593592","5001","10006","2002",
"5594128","5001","10006","2002",
"5593931","5001","10006","2001",
"5589515","5001","10006","2001",
"5588154","5001","10006","2002",
"5588163","5001","10006","2001",
"5588161","5001","10006","2001",
"5593574","5001","10006","2001",
"5588094","5001","10006","2002",
"5587925","5001","10006","2001",
"5588854","5001","10006","2001",
"5590477","5001","10006","2001",
"5588942","5001","10006","2002",
"5588753","5001","10006","2002",
"5589178","5001","10006","2002",
"5590874","5001","10006","2001",
"5590649","5001","10006","2001",
"5590645","5001","10006","2001",
"5590585","5001","10006","2001",
"5588956","5001","10006","2002",
"5589002","5001","10006","2001",
"5590746","5001","10006","2001",
"5589937","5001","10006","2002",
"5589937","5001","10006","2001",
"5589555","5001","10006","2001",
"5589560","5001","10006","2001",
"5589556","5001","10006","2002",
"5588100","5001","10006","2002",
"5597977","5001","10006","2001",
"5589861","5001","10006","2002",
"5589617","5001","10006","2002",
"5589624","5001","10006","2001",
"5589650","5001","10006","2001",
"5597378","5001","10006","2002",
"5597176","5001","10006","2002",
"5598109","5001","10006","2002",
"5598106","5001","10006","2002",
"5588790","5001","10006","2001",
"5588791","5001","10006","2002",
"5589662","5001","10006","2002",
"5589659","5001","10006","2001",
"5589663","5001","10006","2002",
"5597289","5001","10006","2001",
"5597182","5001","10006","2002",
"5597772","5001","10006","2001",
"5597670","5001","10006","2002",
"5597672","5001","10006","2002",
"5598136","5001","10006","2002",
"5597891","5001","10006","2001",
"5598130","5001","10006","2002",
"5597255","5001","10006","2002",
"5598162","5001","10006","2002",
"5598157","5001","10006","2002",
"5590034","5001","10006","2001",
"5589854","5001","10006","2002",
"5590855","5001","10006","2002",
"5590455","5001","10006","2002",
"5598394","5001","10006","2001",
"5598412","5001","10006","2001",
"5596629","5001","10006","2002",
"5596839","5001","10006","2001",
"5596842","5001","10006","2001",
"5597128","5001","10006","2001",
"5597321","5001","10006","2002",
"5597224","5001","10006","2001",
"5597235","5001","10006","2002",
"5597116","5001","10006","2002",
"5590443","5001","10006","2001",
"5597809","5001","10006","2002",
"5598259","5001","10006","2002",
"5598247","5001","10006","2001",
"5596848","5001","10006","2001",
"5596307","5001","10006","2002",
"5596604","5001","10006","2002",
"5597896","5001","10006","2002",
"5597928","5001","10006","2001",
"5590053","5001","10006","2001",
"5597228","5001","10006","2001",
"5597247","5001","10006","2001",
"5597254","5001","10006","2001",
"5597115","5001","10006","2002",
"5597232","5001","10006","2002",
"5596854","5001","10006","2001",
"5597932","5001","10006","2002",
"5595494","5001","10006","2001",
"5590315","5001","10006","2001",
"5590314","5001","10006","2001",
"5598288","5001","10006","2001",
"5595619","5001","10006","2001",
"5595395","5001","10006","2002",
"5595486","5001","10006","2001",
"5590348","5001","10006","2001",
"5596088","5001","10006","2002",
"5595284","5001","10006","2001",
"5598667","5001","10006","2001",
"5596246","5001","10006","2002",
"5594837","5001","10006","2001",
"5595538","5001","10006","2001",
"5595377","5001","10006","2002",
"5595625","5001","10006","2001",
"5595759","5001","10006","2002",
"5595881","5001","10006","2002",
"5596300","5001","10006","2002",
"5595900","5001","10006","2001",
"5595694","5001","10006","2002",
"5595039","5001","10006","2002",
"5595053","5001","10006","2001",
"5593375","5001","10005","2001",
"5593619","5001","10005","2002",
"5599506","5001","10004","2002",
"5592894","5001","10005","2001",
"5592903","5001","10005","2002",
"5593418","5001","10005","2001",
"5594523","5001","10005","2001",
"5594622","5001","10005","2002",
"5594121","5001","10005","2001",
"5594128","5001","10005","2002",
"5593756","5001","10005","2002",
"5589523","5001","10005","2002",
"5589530","5001","10005","2002",
"5594656","5001","10005","2002",
"5592995","5001","10005","2002",
"5593088","5001","10005","2002",
"5589497","5001","10005","2002",
"5593687","5001","10005","2002",
"5593687","5001","10005","2001",
"5588158","5001","10005","2002",
"5589043","5001","10005","2001",
"5594431","5001","10005","2002",
"5592869","5001","10005","2001",
"5587746","5001","10005","2001",
"5589169","5001","10005","2001",
"5589175","5001","10005","2002",
"5589166","5001","10005","2001",
"5587916","5001","10005","2001",
"5587913","5001","10005","2001",
"5589445","5001","10005","2002",
"5589446","5001","10005","2002",
"5589071","5001","10005","2002",
"5594537","5001","10005","2001",
"5593799","5001","10005","2002",
"5589076","5001","10005","2001",
"5589627","5001","10005","2001",
"5589632","5001","10005","2001",
"5593711","5001","10005","2001",
"5589188","5001","10005","2002",
"5590644","5001","10005","2002",
"5590648","5001","10005","2001",
"5597179","5001","10005","2002",
"5589857","5001","10005","2002",
"5590453","5001","10005","2001",
"5588770","5001","10005","2002",
"5588766","5001","10005","2001",
"5590728","5001","10005","2002",
"5588727","5001","10005","2002",
"5590724","5001","10005","2001",
"5597881","5001","10005","2001",
"5590479","5001","10005","2002",
"5588795","5001","10005","2001",
"5589656","5001","10005","2002",
"5589559","5001","10005","2001",
"5596771","5001","10005","2001",
"5596979","5001","10005","2001",
"5597977","5001","10005","2001",
"5590868","5001","10005","2001",
"5588682","5001","10005","2002",
"5590450","5001","10005","2001",
"5590441","5001","10005","2002",
"5590444","5001","10005","2001",
"5596859","5001","10005","2001",
"5597238","5001","10005","2002",
"5596888","5001","10005","2001",
"5597793","5001","10005","2001",
"5597900","5001","10005","2002",
"5597766","5001","10005","2002",
"5597235","5001","10005","2002",
"5596840","5001","10005","2001",
"5598135","5001","10005","2002",
"5596762","5001","10005","2002",
"5597323","5001","10005","2002",
"5597214","5001","10005","2001",
"5597449","5001","10005","2002",
"5597458","5001","10005","2001",
"5589659","5001","10005","2002",
"5596956","5001","10005","2001",
"5597347","5001","10005","2002",
"5597232","5001","10005","2001",
"5597803","5001","10005","2002",
"5597377","5001","10005","2002",
"5590067","5001","10005","2001",
"5598063","5001","10005","2002",
"5596371","5001","10005","2002",
"5596375","5001","10005","2002",
"5597432","5001","10005","2001",
"5590036","5001","10005","2002",
"5590051","5001","10005","2001",
"5595728","5001","10005","2002",
"5597848","5001","10005","2001",
"5596008","5001","10005","2002",
"5595489","5001","10005","2002",
"5595507","5001","10005","2001",
"5595279","5001","10005","2002",
"5598663","5001","10005","2002",
"5595058","5001","10005","2001",
"5598161","5001","10005","2001",
"5598065","5001","10005","2001",
"5598061","5001","10005","2002",
"5595623","5001","10005","2001",
"5595625","5001","10005","2001",
"5594898","5001","10005","2002",
"5595037","5001","10005","2001",
"5595046","5001","10005","2002",
"5595052","5001","10005","2001",
"5590355","5001","10005","2002",
"5595746","5001","10005","2002",
"5595847","5001","10005","2002",
"5596141","5001","10005","2002",
"5596309","5001","10005","2001",
"5596304","5001","10005","2001",
"5596305","5001","10005","2001",
"5595542","5001","10005","2002",
"5595544","5001","10005","2001",
"5595866","5001","10005","2002",
"5596341","5001","10005","2002",
"5596341","5001","10005","2001",
"5596337","5001","10005","2001",
"5596343","5001","10005","2002",
"5599296","5001","10005","2002",
"5599200","5001","10005","2002",
"5600119","5001","10005","2001",
"5595014","5001","10005","2001",
"5595017","5001","10005","2002",
"5597771","5001","10005","2001",
"5598548","5001","10005","2001",
"5598550","5001","10005","2002",
"5595328","5001","10005","2002",
"5595318","5001","10005","2001",
"5591460","5001","10005","2002",
"5588257","5001","10005","2001",
"5596420","5001","10005","2001",
"5594949","5001","10005","2002",
"5590324","5001","10005","2002",
"5600015","5001","10005","2001",
